46	46	<p>CareertestPro basiert auf der Theorie der Holland Codes oder der Holland Occupational Themes (RIASEC). Dieses theoretische Rahmenwerk wurde von J.L. Holland entwickelt und bezieht sich auf eine auf Persönlichkeitstypen basierende Theorie der Karriere und der Berufswahl. Jeder Buchstabe des RIASEC-Codes steht für einen bestimmten Persönlichkeitstyp: Realistischer Persönlichkeitstyp (Macher); Investigativer Persönlichkeitstyp (Denker); Künstlerischer Persönlichkeitstyp (Schöpfer); Sozialer Persönlichkeitstyp (Helfer); Unternehmerischer Persönlichkeitstyp (Persuaders); Konventioneller Persönlichkeitstyp (Organisatoren). Alle RIASEC-Persönlichkeitstypen werden separat in Bezug auf Ihre persönlichen Punkte bezüglich Fähigkeiten, (Arbeits-) Werten, Aktivitäten, persönlichem Verhalten und Berufen diskutiert. Die RIASEC-Methode ist eine der am intensivsten erforschten und angewandten Tests in der Persönlichkeitspsychologie. Die Theorie geht davon aus, dass jeder eine bestimmte Neigung für bestimmte Berufe hat. Durch sechs verschiedene Persönlichkeitsmerkmale, die oben beschrieben sind, wird Ihr einzigartiges Persönlichkeitsprofil zusammengestellt. Da jede Person einzigartig ist, generiert jeder ein anderes Persönlichkeitsprofil. Der Karrieretest auf CareertestPro erstellt einen personalisierten Drei-Buchstaben-Code, der auf 3 der 6 RIASEC-Persönlichkeitstypen basiert. Dieser Drei-Buchstaben-Code basiert auf einem primären Persönlichkeitstyp, einem sekundären Persönlichkeitstyp und einem tertiären Persönlichkeitstyp. Offensichtlich ist der primäre Persönlichkeitstyp der, den Sie hoch bewertet haben. Die Sekundärnote ist Ihre zweite Punktzahl, und das Tertiär Ihre Selbstverständlichkeit.</p>	1	2019-06-07 07:18:02	2019-06-07 07:18:02
47	47	<p>Wer kann den Karrieretest auf CareertestPro ablegen?</p>	1	2019-06-07 07:18:02	2019-06-07 07:18:02
48	48	<p>Unser Karrieretest ist für alle, die herausfinden möchten, welche Berufe am besten zu ihrer Persönlichkeit passen! Wie oben beschrieben, erhalten Sie aus der größten Online-Datenbank einen umfassenden Bericht über Ihre Persönlichkeit mit passenden Berufen!</p>	1	2019-06-07 07:18:02	2019-06-07 07:18:02
49	49	<p>Welche Art von Fragen kann ich während des CareertestPro-Karrieretests erwarten?</p>	1	2019-06-07 07:18:02	2019-06-07 07:18:02
50	50	<p>Der Karrieretest auf CareerTestPro.com verfügt über eine Berufsdatenbank von über 3.000 Berufen mit entsprechendem Bildungsbedarf. Natürlich ist CareertestPro einer der umfassendsten Karrieretests, die Sie online finden können! Darüber hinaus wird unser Karrieretest von Profis und Karrierecoaches verwendet. Der Karrieretest basiert auf Fragen zu Ihrer persönlichen Bewertung von Fähigkeiten, (Arbeits-) Werten, Aktivitäten, persönlichem Verhalten und Berufen. Alle diese Faktoren werden anhand von 60 Fragen geprüft. Das mag viel aussehen, aber basierend auf den insgesamt 300 Fragen wird ein personalisierter Bericht erstellt, der Ihre Persönlichkeit und die Berufe beschreibt, die am besten zu Ihnen passen! Die Prüfung kostet nur 15 Minuten.</p>	1	2019-06-07 07:18:02	2019-06-07 07:18:02
51	51	<p>Ist es sinnvoll, den Karrieretest abzulegen, wenn ich bereits einen Abschluss habe oder arbeite?</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
52	52	<p>Bestimmt! Es spielt keine Rolle, ob Sie bereits einen Abschluss haben oder bereits arbeiten. Sie können den Test dennoch ablegen, um Ihre Persönlichkeit besser zu verstehen und zu sehen, welche Berufe am besten zu Ihnen passen.</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
53	53	<p>Was passiert mit meinem CareertestPro-Bericht?</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
54	54	<p>Ihr CareertestPro-Bericht ist vollständig anonym und wird nicht auf unseren Servern gespeichert. Nach Abschluss des Tests sehen Sie direkt das Ergebnis und eine Kopie wird Ihnen per E-Mail gesendet.</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
55	55	<p>Wie oder wo kann ich ein Konto bei CareertestPro.com erstellen?</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
56	56	<p>Für CareertestPro ist kein Konto erforderlich, und Ihr persönliches Personal ist vollständig anonym.</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
57	57	<p>Kontaktiere uns</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
58	58	<p>Haben Sie noch Fragen? Fühlen Sie sich frei uns zu kontaktieren!</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
59	59	<p>Unsere Adresse</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
60	60	<p>CareerTestPro.com Teil von: Making Moves B. V. Nicolaas Beetslaan 4 1985HH Driehuis (Region Amsterdam) DIE NIEDERLANDE Handelskammer: 59839023</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
61	61	<p>Kopieren</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
62	62	<p>Unsere Email</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
63	63	<p>Unser Service</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
64	64	<p>Unser Service</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
65	65	<p>CareertestPro ist ein Service für alle, die mehr über ihre Persönlichkeit erfahren möchten und welche Berufe am besten zu ihnen passen. Es basiert auf der Theorie der Holland Codes oder der Holland Occupational Themes (RIASEC). Dieses theoretische Rahmenwerk wurde von J.L. Holland entwickelt und bezieht sich auf eine auf Persönlichkeitstypen basierende Theorie der Karriere und der Berufswahl. Jeder Buchstabe des RIASEC-Codes steht für einen bestimmten Persönlichkeitstyp: Realistischer Persönlichkeitstyp (Macher); Investigativer Persönlichkeitstyp (Denker); Künstlerischer Persönlichkeitstyp (Schöpfer); Sozialer Persönlichkeitstyp (Helfer); Unternehmerischer Persönlichkeitstyp (Persuaders); Konventioneller Persönlichkeitstyp (Organisatoren).</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
66	66	<p>Unsere Aufgabe</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
67	67	<p>Unsere Aufgabe</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
68	68	<p>Unsere Mission ist es, Ihnen ein klares Ergebnis in Form eines Berichts zu liefern, der auf die Zusammensetzung Ihrer Persönlichkeit eingeht. Wir möchten Sie bei der Umsetzung unterstützen, indem Sie einen klaren Bericht mit Interessensgebieten und Berufen erstellen, die am besten zu Ihnen passen könnten. Jeder Beruf, der in diesem persönlichen Bericht erwähnt wird, hat ein Bildungsniveau, so dass Sie sofort sehen, welche Voraussetzungen für diesen bestimmten Beruf erforderlich sind. Wir haben diesen Service für alle gemacht - es ist egal, ob Sie bereits einen Abschluss haben oder arbeiten. Sie können den Test dennoch ablegen, um Ihre Persönlichkeit besser zu verstehen und zu sehen, welche Berufe am besten zu Ihnen passen. Gerne informieren wir Sie auch darüber, dass der CareertestPro vollständig anonym ist und nicht auf unseren Servern gespeichert wird. Nach Abschluss des Tests erhalten Sie ein Ergebnis und eine Kopie wird an Ihre E-Mail gesendet.</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
69	69	<p>Unser Team</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
70	70	<p>Unser Team</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
71	71	<p>Lorem ipsum dolor sitzen amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore und dolore magna aliqua. Ut enim ad minim veniy, quis nostrud ausübung ullamco laboris nisi ut aliquip ex a commodo follat. Lorem ipsum dolor sitzen amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore und dolore magna aliqua. Ut enim ad minim veniy, quis nostrud ausübung ullamco laboris nisi ut aliquip ex a commodo follat. Lorem ipsum dolor sitzen amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore und dolore magna. Lorem ipsum dolor sitzen amet, consectetur adipiscing. Ut enim ad minim veniy, quis nostrud ausübung ullamco laboris nisi ut aliquip ex a commodo follat.</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
72	72	<p>Über uns</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
73	73	<p>Beginnen Sie zu tun, was Sie möchten!</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
74	74	<p>Nehmen Sie sich Zeit, um den Test zu bestehen</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
75	75	"<p>&lt;div&gt; Willkommen bei &lt;strong&gt; CareertestPro.com &lt;/strong&gt;, der umfassendsten internationalen Karriere</p><p>Test online verfügbar! &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; CareertestPro.com verwendet eine Datenbank mit über &lt;strong&gt; 3.000 Berufen &lt;/strong&gt;</p><p>und entsprechendes Bildungsniveau. &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Der Test dauert ungefähr 15 Minuten. &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Der Test besteht aus &lt;strong&gt; 10 Schritten &lt;/strong&gt;&nbsp;mit 30 Fragen in jedem Schritt, &lt;strong&gt; in Bezug auf Fähigkeiten, Arbeitswerte,</p><p>Aktivitäten, persönliches Verhalten und Berufe: &lt;/strong&gt; &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; &lt;strong&gt; Schritt 1 &lt;/strong&gt; und &lt;strong&gt; Schritt 2 &lt;/strong&gt; schließen Fragen mit ein</p><p>zu &lt;strong&gt; Fähigkeiten. &lt;/strong&gt; &lt;/div&gt;</p><p>&lt;div&gt; &lt;strong&gt; Schritt 3 &lt;/strong&gt; und &lt;strong&gt; Schritt 4 &lt;/strong&gt; - Fragen dazu</p><p>&nbsp;&lt;strong&gt; Arbeitswerte. &lt;/strong&gt; &lt;/div&gt;</p><p>&lt;div&gt; &lt;strong&gt; Schritt 5 &lt;/strong&gt; und &lt;strong&gt; Schritt 6 &lt;/strong&gt; - Fragen dazu</p><p>&nbsp;&lt;strong&gt; Aktivitäten. &lt;/strong&gt; &lt;/div&gt;</p><p>&lt;div&gt; &lt;strong&gt; Schritt 7 &lt;/strong&gt; und &lt;strong&gt; Schritt 8 &lt;/strong&gt; - Fragen dazu</p><p>&nbsp;&lt;strong&gt; persönliches Verhalten. &lt;/strong&gt; &lt;/div&gt;</p><p>&lt;div&gt; &lt;strong&gt; Schritt 9 &lt;/strong&gt; und &lt;strong&gt; Schritt 10 &lt;/strong&gt; - Fragen dazu</p><p>&nbsp;&lt;strong&gt; Berufe (Berufe). &lt;/strong&gt; &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Wenn Sie unten auf den &lt;strong&gt; Los-Button! &lt;/strong&gt; klicken, wird eine Liste von angezeigt</p><p>&nbsp;Fragen,</p><p>die Sie einzeln beantworten müssen. &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Es liegt an Ihnen, in Ihren Antworten auf die Aussagen so genau wie möglich zu sein. &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Vor jedem Fragebogen gibt es eine &lt;strong&gt; kurze Erklärung &lt;/strong&gt;</p><p>&lt;div class = ""info""&gt; i &lt;/div&gt; dessen Zweck und welche Aktion</p><p>&nbsp;wird von Ihnen verlangt. &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Es ist wichtig, die angegebenen Aussagen sorgfältig zu lesen</p><p>&nbsp;und folgen Sie Ihrer Intuition, wenn Sie antworten. &lt;/div&gt; &lt;br&gt;</p><p>&lt;div&gt; Nach Abschluss des Tests erhalten Sie den Bericht. &lt;/div&gt;</p>"	1	2019-06-07 07:18:03	2019-06-07 07:18:03
76	76	<p>Kurz vor dem Start</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
77	77	<p>Also, bist du fertig?</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
78	78	<p>Lass uns gehen!</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
79	79	<p>Zurück</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
80	80	<p>Nächster</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
81	81	<p>Mögen</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
82	82	<p>Mitte</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
83	83	<p>Nicht gefallen</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
84	84	<p>SCHRITT</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
85	85	<p>Kompetenzen</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
86	86	<p>Arbeitswerte</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
87	87	<p>Aktivitäten</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
88	88	<p>Persönliches Verhalten</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
89	89	<p>Berufe (Berufe)</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
90	90	<p>Fragen</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
91	91	"<p>Klicken Sie auf ""Gefällt mir"", klicken Sie auf ""weder mögen noch nicht mögen"", klicken Sie auf ""nicht mögen""</p>"	1	2019-06-07 07:18:03	2019-06-07 07:18:03
92	92	<p>Noch abgeschlossen - Viel Glück!</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
93	93	<p>Wow, es geht dir gut! Bleib in Bewegung!</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
94	94	<p>Super! Sie sind einen Schritt näher</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
95	95	<p>Testseite (Schritt 10)</p>	1	2019-06-07 07:18:03	2019-06-07 07:18:03
96	96	<p>Fahren Sie mit der Bestätigung fort</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
97	97	<p>HERZLICHE GLÜCKWÜNSCHE!</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
98	98	<p>Erhalten Sie einen Bericht in Ihrer E-Mail</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
99	99	<p>Bitte füllen Sie die folgenden Felder aus, um einen Bericht in Ihrer E-Mail zu erhalten</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
100	100	<p>Information</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
101	101	<p>Gesamtpreis</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
102	102	<p>Zahlungsmethode</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
103	103	<p>Sie müssen Radiobutton wählen</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
104	104	<p>Haben Sie einen Gutscheincode?</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
105	105	<p>Geben Sie Ihren Gutscheincode ein</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
106	106	<p>Auschecken</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
107	107	<p>wenn Sie die erwähnte Fähigkeit besitzen oder die Fähigkeit erwerben möchten</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
108	108	<p>Wenn Sie die Fertigkeit nicht besitzen oder nicht erwerben möchten</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
109	109	<p>wenn die Fertigkeit Sie nicht anspricht und Sie auch nicht daran interessiert sind, sie zu erwerben</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
110	110	<p>wenn der erwähnte Arbeitswert Sie anspricht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
111	111	<p>wenn der erwähnte Arbeitswert Ihnen nicht gefällt oder Sie sich nicht sicher sind</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
112	112	<p>wenn der Arbeitswert Sie nicht anspricht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
113	113	<p>wenn die erwähnte Aktivität Sie anspricht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
114	114	<p>Wenn Sie nicht sicher sind, dass die genannten Aktivitäten Sie ansprechen</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
115	115	<p>wenn die erwähnte Aktivität Sie nicht anspricht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
116	116	<p>wenn das erwähnte Persönlichkeitsmerkmal auf Sie zutrifft</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
117	117	<p>wenn das erwähnte Persönlichkeitsmerkmal Sie nicht anspricht oder wenn Sie sich nicht sicher sind</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
118	118	<p>wenn das erwähnte Merkmal nicht auf Sie zutrifft</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
119	119	<p>wenn der genannte Beruf Sie anspricht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
120	120	<p>wenn der erwähnte Beruf Sie nicht anspricht oder wenn Sie sich nicht sicher sind</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
121	121	<p>wenn der erwähnte Beruf Sie nicht anspricht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
122	122	<p>Wir informieren Sie gerne</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
123	123	<p>Danke für deine Nachricht! Wir melden uns bald bei Ihnen</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
124	124	<p>Adresse wurde erfolgreich kopiert</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
125	125	<p>Wenn Sie mit dem nächsten Schritt fortfahren möchten, müssen Sie alle Fragen ausfüllen. Auf diese Weise erhalten Sie ein korrektes Ergebnis.</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
126	126	<p>Du bist fast fertig!</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
127	127	<p>Wenn Sie auf OK klicken, werden Sie zum Zahlungsbildschirm weitergeleitet</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
128	128	<p>Überprüfen Sie Ihren Posteingang</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
129	129	<p>Wir haben einen Bericht darüber gesendet</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
130	130	<p>Vielen Dank, dass Sie unseren Service nutzen!</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
131	131	<p>Sie erhalten in Kürze eine E-Mail über Ihre Zahlung. Wenn Sie Fragen haben, wenden Sie sich bitte an unser Team.</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
132	132	<p>Dieses Feld wird benötigt</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
133	133	<p>E-Mail ungültig</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
134	134	<p>Geschlecht</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
135	135	<p>Alter</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
136	136	<p>und, einschließlich, in Bezug auf,. Bei der Beantwortung dieser Fragen müssen Sie die nächsten Aktionen ausführen:</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
137	137	<p>Wenn Sie die Bedeutung von Handlungen vergessen, überprüfen Sie bitte eine kurze Erklärung. ,Viel Glück!</p>	1	2019-06-07 07:18:04	2019-06-07 07:18:04
138	138	qwe	1	2019-06-07 07:18:05	2019-06-07 07:18:05
139	139	qwe	1	2019-06-07 07:18:05	2019-06-07 07:18:05
140	140	qwe	1	2019-06-07 07:18:05	2019-06-07 07:18:05
141	141	qwe	1	2019-06-07 07:18:05	2019-06-07 07:18:05
142	142	we	1	2019-06-07 07:18:05	2019-06-07 07:37:13
143	143	qwe	1	2019-06-07 07:18:05	2019-06-07 07:18:05
144	144	we	1	2019-06-07 07:18:05	2019-06-07 07:18:05
145	145	e	1	2019-06-07 07:18:05	2019-06-07 07:18:05
146	146	we	1	2019-06-07 07:18:05	2019-06-07 07:18:05
