"103","IRO","Acupuncturist","HBO/WO","4-5","8",,,"Acupuncturist",
"104","IRO","Luchtvaarttechnicus","HBO/WO","4-5","8",,,"Aviation Technician",
"105","IRO","Ruimtevaarttechnicus","HBO/WO","4-5","8",,,"Aerospace Technician",
"106","IRO","Anatomisch Patholoog","HBO/WO","4-5","8",,,"Anatomic pathologist",
"107","IRO","Gedragsdeskundige dieren","MBO","3","5",,,,
"108","IRO","Antropoloog","HBO/WO","4-5","8",,,"Anthropologist",
"109","IRO","Entomoloog","HBO/WO","4-5","8",,,"Entomologist",
"110","IRO","Statisticus","HBO/WO","4-5","8",,,"Statistician",
"111","IRO","Archeoloog","HBO/WO","4-5","8",,,"Archaeologist",
"112","IRO","Astronoom","HBO/WO","4-5","8",,,"Astronomer",
"113","IRO","Oceanograaf","HBO/WO","4-5","8",,,"Oceanographer",
"114","IRO","Biostatisticus","HBO/WO","4-5","8",,,"Biostatistician",
"115","IRO","Biofysicus","HBO/WO","4-5","8",,,"Biophysicist",
"116","IRO","Chemicus","HBO/WO","4-5","8",,,"Chemist",
"117","IRO","Civiel Technisch Enginieur","HBO/WO","4-5","8",,,"Civil Engineering Technician",
"118","IRO","Software ontwikkelaar","HBO/WO","4-5","8",,,"Software Developer",
"119","IRO","Geograaf","HBO/WO","4-5","8",,,"Geographer",
"120","IRO","Botanicus","HBO/WO","4-5","8",,,"Botanist ",
"121","IRO","Cytopatholoog","HBO/WO","4-5","8",,,"Cytopathologist",
"122","IRO","Demograaf","HBO/WO","4-5","8",,,"Demographer",
"123","IRO","Aardewetenschapper","HBO/WO","4-5","8",,,"Earth Scientist",
"124","IRO","Fysisch geograaf","HBO/WO","4-5","8",,,"Physical Geographer",
"125","IRO","Geo-milieuwetenschapper","HBO/WO","4-5","8",,,,
"126","IRO","Etnoloog","HBO/WO","4-5","8",,,"Ethnologist",
"127","IRO","Chemisch ingenieur","HBO/WO","4-5","8",,,"Chemical Engineer",
"128","IRO","Etholoog","HBO/WO","4-5","8",,,"Ethologist",
"129","IRO","Arts","HBO/WO","4-5","8",,,"Doctor",
"130","IRO","Forensisch antropoloog","HBO/WO","4-5","8",,,"Forensic anthropologist",
"131","IRO","Forensisch chemicus","HBO/WO","4-5","8",,,,
"132","IRO","Geoloog","HBO/WO","4-5","8",,,"Geologist",
"133","IRO","Geodeet","HBO/WO","4-5","8",,,,
"134","IRO","Natuurkundige","HBO/WO","4-5","8",,,"Physicist",
"135","IRO","Werktuigbouwkundige","HBO/WO","4-5","8",,,"Mechanical engineering",
"136","IRO","Medisch Immunoloog","HBO/WO","4-5","8",,,,
"137","IRO","HygiÃ«nist","HBO","4","7",,,"Hygienist",
"138","IRO","Apotheker","HBO/WO","4-5","8",,,"Pharmacist",
"139","IRO","Maritiem Bioloog","HBO/WO","4-5","8",,,"Marine Biologist",
"140","IRO","Nanowetenschapper","HBO/WO","4-5","8",,,"Nano Scientist",
"141","IRO","Maritiem Ingenieur","HBO/WO","4-5","8",,,"Marine Engineer",
"142","IRO","Patholoog","HBO/WO","4-5","8",,,"Pathologist",
"143","IRO","Tandarts","HBO/WO","4-5","8",,,"Dentist",
"144","IRO","Seismoloog","HBO/WO","4-5","8",,,"Seismologist",
"145","IRO","ZoÃ¶loog","HBO","4","7",,,"Zoologist",
"146","IRO","Verkeertechnicus","MBO/HBO","3-4","6",,,"Traffic Technician",
"147","IRO","Bedrijfstechnicus","HBO/WO","4-5","8",,,"Operations Engineer",
"148","IRO","Beroepsvlieger","HBO/WO","4-5","8",,,"Commercial Pilot",
"149","IRO","Bedrijfsingenieur","HBO/WO","4-5","8",,,"Business Engineer",
"150","IRO","Bosbouwkundig onderzoeker","HBO/WO","4-5","8",,,"Forestry research scientist",
"151","IRO","Constructeur scheepsbouw","HBO/WO","4-5","8",,,"Shipbuilding engineer",
"152","IRO","Drilling engineer","HBO/WO","4-5","8",,,"Drilling engineer",
"153","IRO","Geofysicus waterwinning","HBO/WO","4-5","8",,,"Geophysicist",
"154","IRO","Ingenieur bouwkunde","HBO/WO","4-5","8",,,"Construction engineer",
"155","IRO","Ingenieur chemische techniek","HBO/WO","4-5","8",,,"Chemical engineer",
"156","IRO","Ingenieur olie- en gastexploratie","HBO/WO","4-5","8",,,"Oil and gas exploration engineer",
"157","IRO","Irrigatiedeskundige","HBO/WO","4-5","8",,,"Irrigation Specialist",
"158","IRO","Levensmiddelentechnoloog research","HBO/WO","4-5","8",,,,
"159","IRO","Mijningenieur","HBO/WO","4-5","8",,,"Mining Engineer",
"160","IRO","Process engineer","HBO/WO","4-5","8",,,"Process Engineer",
"161","IRO","Procestechnoloog chemie","HBO/WO","4-5",,,,"Chemical Process Engineer",
"162","IRO","Werktuigkundig ingenieur","HBO/WO","4-5",,,,"Mechanical Engineer",
"163","IRC","(Mobiele) Applicatie Programmeur","HBO/WO","4-5",,,,"Mobile app developer / programmer",
"164","IRC","A.I. (Artificial Intelligence) Programmeur","HBO/WO","4-5",,,,"A.I. (Artificial Intelligence) Developer / Programmer",
"165","IRC","Stenograaf","HBO/WO","4-5",,,,"Stenographer",
"166","IRC","Softwareontwikkelaar","HBO/WO","4-5",,,,"Software developer",
"167","IRC","Forensisch wetenschapper","HBO/WO","4-5",,,,"Forensic scientist",
"168","IRC","Criminoloog","HBO/WO","4-5",,,,"Criminologist",
"169","IRC","Bouwtechnisch tekenaar","HBO/WO","4-5",,,NULL,NULL,NULL
"170","IRC","Game developer","HBO/WO","4-5",,,,"Game developer",
"171","IRC","GIS Specialist","HBO/WO","4-5",,,,"Geographic Information Systems (GIS) Specialist ",
"172","IRC","Wiskundige","HBO/WO","4-5",,,,"Mathematician",
"173","IRC","Toxicoloog","HBO/WO","4-5",,,,"Toxicologist",
"174","IRC","Landmeter","HBO/WO","4-5",,,,"Surveyor ",
"175","IRC","Systeemprogrammeur","HBO/WO","4-5",,,,"System Programmer",
"176","IRC","Webprogrammeur/ontwikkelaar","HBO/WO","4-5",,,,"Web Developer",
"177","IRC","Lijkschouwer","HBO/WO","4-5",,,,"Coroner",
"178","IRC","Brandonderzoeker","MBO","3",,,,"Fire Investigator",
"179","IRC","Biochemicus","HBO/WO","4-5",,,,"Biochemist",
"180","IRC","Biomedicus","HBO/WO","4-5",,,,"Biomedical Scientist ",
"181","IRC","Chemicus","HBO/WO","4-5",,,,"Chemist",
"182","IRC","Farmaceut","HBO/WO","4-5",,,,"Pharmacist",
"183","IRC","Hardware engineer","HBO/WO","4-5",,,,"Hardware Engineer",
"184","IRC","Cytogeneticus","HBO/WO","4-5",,,,"Cytogeneticists",
"185","IRC","Elektrotechnisch ingenieur","HBO/WO","4-5",,,,"Electrical engineer",
"186","IRC","Voedingsmiddelentechnoloog","HBO/WO","4-5",,,,"Food Technologist",
"187","IRC","Aardwetenschapper","HBO/WO","4-5",,,,"Earth scientist",
"188","IRC","Medisch Laborant","HBO/WO","4-5",,,,"Medical Laboratory Technician ",
"189","IRC","Laborant Klinische Neurofysiologie","HBO/WO","4-5",,,,"Clinical Laboratory Technician",
"190","IRC","Nucleair Ingenieur","HBO/WO","4-5",,,,"Nuclear Engineer",
"191","IRC","Robotprogrammeur","HBO/WO","4-5",,,,"Robot Programmer",
"192","IRC","IT validatie ingenieur","HBO/WO","4-5",,,,"IT Validation Engineer",
"193","IRC","Dierwetenschapper","HBO/WO","4-5",,,,"Animal Scientist",
"194","IRC","Diergeneeskundige","HBO/WO","4-5",,,,"Veterinary physician",
"195","IRC","Bioloog","HBO/WO","4-5",,,,"Biologist",
"196","IRC","Milieuwetenschapper","HBO/WO","4-5",,,,"Environmental Scientist",
"197","IRC","Microbioloog","HBO/WO","4-5",,,,"Microbiologist",
"198","IRC","Patholoog","HBO/WO","4-5",,,,"Pathologist",
"199","IRC","ZoÃ¶loog","HBO","4",,,,"Zoologist",
"200","IRC","Biotechnisch laboratorium medewerker","HBO","4",,,,"Biotechnology lab assistant",
"201","IRC","Biochemisch laboratorium medewerker","MBO/HBO","3-4",,,,"Biochemical laboratory assistant",
"202","IRC","Biologisch laborant","MBO/HBO","3-4",,,NULL,NULL,NULL
"203","IRC","Chemisch laboratoriummedewerker","MBO/HBO","3-4",,,,"Chemical laboratory assistant",
"204","IRC","Chemotechnicus","HBO/WO","4-5",,,,"Chemotherapy Technician",
"205","IRC","Akoestisch adviseur","HBO/WO","4-5",,,,"Acoustical consultant",
"206","IRC","Biotechnologisch analist","HBO/WO","4-5",,,NULL,NULL,NULL
"207","IRC","Bouwfysicus","HBO/WO","4-5",,,NULL,NULL,NULL
"208","IRC","Chemisch laboratoriumingenieur","HBO/WO","4-5",,,,"Chemical laboratory technician",
"209","IRC","Chemisch onderzoeker","HBO/WO","4-5",,,,"Chemist",
"210","IRC","Houttechnoloog","HBO/WO","4-5",,,,"Wood Technologist",
"211","IRC","Instrumentatietechnicus","HBO/WO","4-5",,,NULL,NULL,NULL
"212","IRC","Lasertechnoloog","HBO/WO","4-5",,,,"Laser Technologist",
"213","IRC","Materiaalkundig ingenieur","HBO/WO","4-5",,,,"Materials engineer",
"214","IRC","Milieudeskundige","HBO/WO","4-5",,,,"Environmentalist",
"215","IRC","Astronoom","HBO/WO","4-5",,,,"Astronomer",
"216","IRC","Biofarmaceutisch onderzoeker","HBO/WO","4-5",,,,"Bio-pharmaceutical scientist",
"217","IRC","Biotechnoloog","HBO/WO","4-5",,,,"Biotechnologist",
"218","IRC","Civiel ingenieur","HBO/WO","4-5",,,,"Civil engineer",
"219","IRC","Diergeneeskundige","HBO/WO","4-5",,,,"Veterinary",
"220","IRC","Ecoloog","HBO/WO","4-5",,,,"Ecologist",
"221","IRC","Ertskundige","HBO/WO","4-5",,,,"Ore specialist",
"222","IRC","Fysisch geograaf","HBO/WO","4-5",,,,"Physical geographer",
"223","IRC","Fysisch oceanograaf","HBO/WO","4-5",,,,"Physical oceanographer",
"224","IRC","Fysisch technoloog","HBO/WO","4-5",,,,"Physical technician",
"225","IRC","Ingenieur milieukunde","HBO/WO","4-5",,,,"Environmental Science engineer",
"226","IRC","Ingenieur plantenveredeling","HBO/WO","4-5",,,NULL,NULL,NULL
"227","IRC","Meteoroloog","HBO/WO","4-5",,,,"Meteorologist",
"228","IRC","Mineraloog","HBO/WO","4-5",,,,"Mineralogist",
"229","IRC","Natuurkundige","HBO/WO","4-5",,,,"Physicist",
"230","IRC","Petroloog","HBO/WO","4-5",,,NULL,NULL,NULL
"231","IRC","Plantenteeltdeskundige","HBO/WO","4-5",,,,"Crop expert",
"232","IRC","Radioloog","HBO/WO","4-5",,,,"Radiologist",
"233","IAR","Astronoom","HBO/WO","4-5",,,,"Astronomer",
"234","IAR","Biofysicus","HBO/WO","4-5",,,,"Biophysicist",
"235","IAR","Geneticus","HBO/WO","4-5",,,,"Geneticist",
"236","IAR","Gedragsdeskundige dieren","MBO","3",,,,"Animal behavioral specialist",
"237","IAR","Bio-informaticus","HBO/WO","4-5",,,,"Bioinformatics scientist",
"238","IAR","Biotechnicus","HBO/WO","4-5",,,,"Biotechnician",
"239","IAR","Etholoog","HBO/WO","4-5",,,,"Ethologist",
"240","IAR","Microbioloog","HBO/WO","4-5",,,,"Microbiologist",
"241","IAR","Bioloog (moleculair)","HBO/WO","4-5",,,,"Molecular biologist",
"242","IAR","Archeoloog","HBO/WO","4-5",,,,"Archaeologist",
"243","IAR","Paleontoloog","HBO/WO","4-5",,,,"Paleontologist",
"244","IAS","Antropoloog","HBO/WO","4-5",,,,"Anthropologist",
"245","IAS","Politicoloog","HBO/WO","4-5",,,,"Political scientist",
"246","IAS","Socioloog","HBO/WO","4-5",,,,"Sociologist",
"247","IAS","Econometrist","HBO/WO","4-5",,,,"Econometrician",
"248","IAS","Econoom","HBO/WO","4-5",,,,"Economist",
"249","IAS","Etymoloog","HBO/WO","4-5",,,,"Etymologist",
"250","IAS","Lexicograaf","HBO/WO","4-5",,,,"Lexicographer",
"251","IAS","Cultureel antropoloog","HBO/WO","4-5",,,,"Cultural anthropologist",
"252","IAS","Filosoof","HBO/WO","4-5",,,,"Philosopher",
"253","IAS","Historicus","HBO/WO","4-5",,,,"Historian",
"254","IAO","Sociaal psycholoog","HBO/WO","4-5",,,,"Social psychologist",
"255","IAO","Etholoog","HBO/WO","4-5",,,,"Ethologist",
"256","IAC","Archivaris","HBO/WO","4-5",,,,"Archivist",
"257","IAC","Conservator","HBO/WO","4-5",,,,"Conservator",
"258","ISR","Acupuncturist","HBO/WO","4-5",,,,"Acupuncturist",
"259","ISR","Echoscopist","HBO/WO","4-5",,,,"Echographist",
"260","ISR","Allergoloog","HBO/WO","4-5",,,,"Allergist",
"261","ISR","Immunoloog","HBO/WO","4-5",,,,"Immunologist",
"262","ISR","Dermatoloog","HBO/WO","4-5",,,,"Dermatologist",
"263","ISR","Huisarts","HBO/WO","4-5",,,,"General practitioner",
"264","ISR","Internist","HBO/WO","4-5",,,,"Internist",
"265","ISR","Neuroloog","HBO/WO","4-5",,,,"Neurologist",
"266","ISR","Gynaecoloog","HBO/WO","4-5",,,,"Gynecologist",
"267","ISR","Oogarts","HBO/WO","4-5",,,,"Ophthalmologist",
"268","ISR","Orthoptist","HBO/WO","4-5",,,,"Orthoptist",
"269","ISR","Kinderarts","HBO/WO","4-5",,,,"Pediatrician",
"270","ISR","Revalidatiearts","HBO/WO","4-5",,,,"Rehabilitation Doctor",
"271","ISR","Podoloog","HBO/WO","4-5",,,,"Chiropodist",
"272","ISR","Uroloog","HBO/WO","4-5",,,,"Urologist",
"273","ISR","Audioloog","HBO/WO","4-5",,,,"Audiologist",
"274","ISR","Chiropractor","HBO/WO","4-5",,,,"Chiropractor",
"275","ISR","Petroloog","HBO/WO","4-5",,,,"Petrologist",
"276","ISR","Tandarts","HBO/WO","4-5",,,,"Dentist",
"277","ISR","Dermatoloog","HBO/WO","4-5",,,,"Dermatologist",
"278","ISR","Osteopaat","HBO/WO","4-5",,,,"Osteopath",
"279","ISR","Dierenverzorger (proefdieren)","MBO","3",,,,"Animal caretaker ",
"280","ISR","Mineraloog","HBO/WO","4-5",,,,"Mineralogist",
"281","ISR","Paleontoloog","HBO/WO","4-5",,,,"Paleontologist",
"282","ISR","Klinisch perfusionist","HBO/WO","4-5",,,NULL,NULL,NULL
"283","ISR","Petrograaf","HBO/WO","4-5",,,NULL,NULL,NULL
"284","ISR","Operatie assistent","HBO/WO","4-5",,,,"Operations assistant",
"285","ISR","Veterninair technicus","HBO/WO","4-5",,,,"Veterinary technician",
"286","ISR","Medisch analist","MBO/HBO","3-4",,,,"Medical analyst",
"287","ISR","Cosmeticaonderzoeker","HBO/WO","4-5",,,,"Cosmetics Researcher",
"288","ISR","Laborant klinische neurofysiologie","HBO/WO","4-5",,,,"Neurophysiology Assistant",
"289","ISR","Leraar natuurkunde","HBO/WO","4-5",,,,"Physics teacher",
"290","ISR","Leraar scheikunde","HBO/WO","4-5",,,,"Chemistry teacher",
"291","ISR","Leraar wiskunde","HBO/WO","4-5",,,,"Mathematics teacher",
"292","ISR","Arbeidsfysioloog","HBO/WO","4-5",,,,"Occupational physiologist",
"293","ISR","Bioloog","HBO/WO","4-5",,,,"Biologist",
"294","ISR","Cardioloog","HBO/WO","4-5",,,,"Cardiologist",
"295","ISR","Endocrinoloog","HBO/WO","4-5",,,,"Endocrinologist",
"296","ISR","Gastro-enteroloog","HBO/WO","4-5",,,,"Gastroenterologist",
"297","ISR","Huidarts","HBO/WO","4-5",,,,"Dermatologist",
"298","ISR","Kankerspecialist","HBO/WO","4-5",,,,"Cancer Specialist",
"299","ISR","Longarts","HBO/WO","4-5",,,,"Pulmonologist",
"300","ISR","Medisch bioloog","HBO/WO","4-5",,,,"Medical biologist",
"301","ISR","Reumatoloog","HBO/WO","4-5",,,,"Rheumatologist",
"302","ISR","Zenuwarts","HBO/WO","4-5",,,,"Neurologist",
"303","ISA","Natuurgeneeskundige","HBO/WO","4-5",,,,"Naturopathic doctor",
"304","ISA","Psychoanalyticus","HBO/WO","4-5",,,,"Psychoanalyst",
"305","ISA","Psychiater","HBO/WO","4-5",,,,"Psychiatrist",
"306","ISA","Assistent anesthesist / Operatie-assistent","HBO/WO","4-5",,,,"Anesthesiologist Assistant",
"307","ISA","Medisch Laborant","HBO/WO","4-5",,,,"Medical laboratory technologist",
"308","ISA","Psychotherapeut","HBO/WO","4-5",,,,"Psychotherapist",
"309","ISA","Medisch wetenschapper","HBO/WO","4-5",,,,"Medical scientist",
"310","ISA","Klinisch psycholoog","HBO/WO","4-5",,,,"Clinical psychologist",
"311","ISA","Psychosomatische Psychiater","HBO/WO","4-5",,,,"Psychosomatic Psychiatrist",
"312","ISA","Neuropsycholoog","HBO/WO","4-5",,,,"Neuropsychologist",
"313","ISA","Klinisch psycholoog","HBO/WO","4-5",,,,"Clinical psychologist",
"314","ISA","Foneticus","HBO/WO","4-5",,,,"Phonetician",
"315","ISA","Orthopedagoog","HBO/WO","4-5",,,,"Remedial educationalist",
"316","ISA","Psycholoog","HBO/WO","4-5",,,,"Psychologist",
"317","ISO","DiÃ«tist / Voedingsdeskundige","HBO","4",,,,"Dietician / Nutritionist",
"318","ISO","Actuaris","HBO/WO","4-5",,,,"Actuary",
"319","ISO","Allergoloog","HBO/WO","4-5",,,,"Allergist",
"320","ISO","Lijkschouwer","HBO/WO","4-5",,,,"Coroner",
"321","ISO","Optometrist","HBO/WO","4-5",,,,"Optometrist",
"322","ISO","Tandarts","HBO/WO","4-5",,,,"Dentist",
"323","ISO","Oogarts","HBO/WO","4-5",,,,"Ophthalmologist",
"324","ISO","Immunoloog","HBO/WO","4-5",,,,"Immunologist",
"325","ISO","Keuringsarts","HBO/WO","4-5",,,,"Medical Examiner",
"326","ISO","Bedrijfsarts","HBO/WO","4-5",,,,"Company doctor",
"327","ISO","Neonatoloog","HBO/WO","4-5",,,,"Neonatologist",
"328","ISO","Assistent anesthesist / Operatie-assistent","HBO/WO","4-5",,,,"Anesthesiologist Assistant",
"329","ISO","Kinderarts","HBO/WO","4-5",,,,"Pediatrician",
"330","ISO","Sportteam Arts","HBO/WO","4-5",,,,"Sports Team Doctor",
"331","ISO","Ergonoom","HBO/WO","4-5",,,,"Ergonomist",
"332","ISO","Onderwijskundige","HBO/WO","4-5",,,,"Educationalist",
"333","ISC","Audioloog","HBO/WO","4-5",,,,"Audiologist",
"334","ISC","Dialyse Verpleegkundige","HBO/WO","4-5",,,,"Dialysis Nurse",
"335","ISC","Taalkundige","HBO/WO","4-5",,,,"Linguist",
"336","ISC","Marketeer","HBO/WO","4-5",,,,"Marketer",
"337","ISC","Nefroloog","HBO/WO","4-5",,,,"Nephrologist",
"338","ISC","Medisch Microbioloog","HBO/WO","4-5",,,,"Medical Microbiologist",
"339","ISC","Vertaler","HBO/WO","4-5",,,,"Translator",
"340","ISC","DiÃ«tist","HBO","4",,,,"Dietician",
"341","ISC","Histologisch-cytologisch ingenieur","HBO/WO","4-5",,,NULL,NULL,NULL
"342","ISC","Apotheker","HBO/WO","4-5",,,,"Pharmacist",
"343","IOR","Wiskundige (toegepaste wiskunde)","HBO/WO","4-5",,,,"Mathematician ",
"344","IOR","Bio-informaticus","HBO/WO","4-5",,,,"Bioinformatics scientist",
"345","IOR","Systeemanalist (informatica)","HBO/WO","4-5",,,,"Systems Analyst (IT)",
"346","IOR","Geofysicus","HBO/WO","4-5",,,,"Geophysicist",
"347","IOR","Bibliothecaris","HBO/WO","4-5",,,,"Librarian",
"348","IOR","Laboratoriummedewerker, leidinggevend","HBO/WO","4-5",,,,"Assistant Laboratory Manager",
"349","IOR","Luchtverontreinigingsdeskundige","HBO/WO","4-5",,,,"Air Chemistry & Pollution Experts",
"350","IOR","Medisch-microbiologisch ingenieur","HBO/WO","4-5",,,,"Microbiological engineer",
"351","IOR","Agrarisch econoom","HBO/WO","4-5",,,,"Agricultural economist",
"352","IOR","Bedrijfskundig ingenieur","HBO/WO","4-5",,,,"Business engineer",
"353","IOR","CoÃ¶rdinator bodemsanering","HBO","4",,,,"Soil remediation coordinator",
"354","IOR","Hydrograaf","HBO/WO","4-5",,,,"Hydrographer",
"355","IOA","Geodetisch ingenieur (landmeter)","HBO/WO","4-5",,,,"Geodetic surveyor",
"356","IOA","Stedenbouwkundige","HBO/WO","4-5",,,,"Urban planner",
"357","IOA","Consultant","HBO/WO","4-5",,,,"Consultant",
"358","IOA","Organisatiepsycholoog","HBO/WO","4-5",,,,"Organizational Psychologist",
"359","IOS","(Mobiele) Applicatie Programmeur","HBO/WO","4-5",,,,"(Mobile) Application Programmer",
"360","IOS","Assessor","HBO/WO","4-5",,,,"Assessor",
"361","IOS","Criminoloog","HBO/WO","4-5",,,,"Criminologist",
"362","IOS","Demograaf","HBO/WO","4-5",,,,"Demographer",
